"","text","page","method"
"7800","286",158,"tesseract"
"7801","Unopp.",158,"tesseract"
"7802","526",158,"tesseract"
"7803","51",158,"tesseract"
"7804","458",158,"tesseract"
"7805","446",158,"tesseract"
"7806","1,699",158,"tesseract"
"7807","1,315",158,"tesseract"
"7808","97",158,"tesseract"
"7809","3 .054",158,"tesseract"
"7810","2 ,002",158,"tesseract"
"7811","Election",159,"tesseract"
"7812","1832",159,"tesseract"
"7813","1835",159,"tesseract"
"7814","1837",159,"tesseract"
"7815","1841",159,"tesseract"
"7816","1 847",159,"tesseract"
"7817","1852",159,"tesseract"
"7818","1857",159,"tesseract"
"7819","1859",159,"tesseract"
"7820","1865",159,"tesseract"
"7821","1868",159,"tesseract"
"7822","1874",159,"tesseract"
"7823","1880",159,"tesseract"
"7824","Petitions :—",159,"tesseract"
"7825","1841:",159,"tesseract"
"7826","1847:",159,"tesseract"
"7827","E lectots",159,"tesseract"
"7828","457",159,"tesseract"
"7829","373",159,"tesseract"
"7830","369",159,"tesseract"
"7831","369",159,"tesseract"
"7832","371",159,"tesseract"
"7833","354",159,"tesseract"
"7834","343",159,"tesseract"
"7835","340",159,"tesseract"
"7836","349",159,"tesseract"
"7837","760",159,"tesseract"
"7838","856",159,"tesseract"
"7839","941",159,"tesseract"
"7840","Election of Clayton declared void. Hampden duly elected after scrutiny",159,"tesseract"
"7841","Dismissod",159,"tesseract"
"7842","Co 81C",159,"tesseract"
"7843","GREAT MARLOW [77]",159,"tesseract"
"7844","(Two seats until 1868 : one seat from 1868)",159,"tesseract"
"7845","Cam! Hate",159,"tesseract"
"7846","TW.R. Clayton",159,"tesseract"
"7847","TT.P. Williams",159,"tesseract"
"7848","Sit W.R. Clayton, Bt.",159,"tesseract"
"7849","T.P. Williams",159,"tesseract"
"7850","W. Catpenter",159,"tesseract"
"7851","Sir W.R. Clayton, 81.",159,"tesseract"
"7852","T.P. Williams",159,"tesseract"
"7853","T.P. Williams",159,"tesseract"
"7854",""" 'Sir W.R. Clayton, Bt.",159,"tesseract"
"7855","'R. Hampden",159,"tesseract"
"7856","T.P. Williams",159,"tesseract"
"7857","B.W. Knox",159,"tesseract"
"7858","Sir W.R. Clayton, Bt.",159,"tesseract"
"7859","T.P. Williams",159,"tesseract"
"7860","B.W. Knox",159,"tesseract"
"7861","J. Bell",159,"tesseract"
"7862","B.W. Knox",159,"tesseract"
"7863","T.P. Williams",159,"tesseract"
"7864","T.P. Williams",159,"tesseract"
"7865","B.W. Knox",159,"tesseract"
"7866","J.W. Probyn",159,"tesseract"
"7867","B.W. Knox",159,"tesseract"
"7868","T.P. Williams",159,"tesseract"
"7869","T.O.Wethered",159,"tesseract"
"7870","E.H. Verney",159,"tesseract"
"7871","T .0. Wethered",159,"tesseract"
"7872","O.L.C. Williams",159,"tesseract"
"7873","J.O. Griffits",159,"tesseract"
"7874","136",159,"tesseract"
"7875","Patty",159,"tesseract"
"7876","00 P00 I'OO Ol'O Ol- I'Ol' Ol—",159,"tesseract"
"7877","['00",159,"tesseract"
"7878","1'0",159,"tesseract"
"7879","1'0",159,"tesseract"
"7880","Votes",159,"tesseract"
"7881","Unopp.",159,"tesseract"
"7882","Unopp.",159,"tesseract"
"7883","201",159,"tesseract"
"7884","185",159,"tesseract"
"7885","34",159,"tesseract"
"7886","Unopp.",159,"tesseract"
"7887","Unopp.",159,"tesseract"
"7888","233",159,"tesseract"
"7889","170",159,"tesseract"
"7890","169",159,"tesseract"
"7891","238",159,"tesseract"
"7892","178",159,"tesseract"
"7893","161",159,"tesseract"
"7894","242",159,"tesseract"
"7895","198",159,"tesseract"
"7896","96",159,"tesseract"
"7897","Unopp.",159,"tesseract"
"7898","Unopp.",159,"tesseract"
"7899","229",159,"tesseract"
"7900","175",159,"tesseract"
"7901","120",159,"tesseract"
"7902","Unopp.",159,"tesseract"
"7903","Unopp.",159,"tesseract"
"7904","345",159,"tesseract"
"7905","314",159,"tesseract"
"7906","Unopp.",159,"tesseract"
"7907","505",159,"tesseract"
"7908","355",159,"tesseract"
"7909","GREAT YARMOUTH [78]",160,"tesseract"
"7910","Election Electors",160,"tesseract"
"7911","1832 1,683",160,"tesseract"
"7912","1835 1 .615",160,"tesseract"
"7913","1837 1 ,740",160,"tesseract"
"7914","[Resignation of Wilshere]",160,"tesseract"
"7915","1838 1,719",160,"tesseract"
"7916","(23/8)",160,"tesseract"
"7917","1841 1,930",160,"tesseract"
"7918","1847 1377",160,"tesseract"
"7919","[Election declared void on petition]",160,"tesseract"
"7920","1848 1 877",160,"tesseract"
"7921","(8/7)",160,"tesseract"
"7922","1852 1,249",160,"tesseract"
"7923","1857 1 .308",160,"tesseract"
"7924","[Election declared void on petition]",160,"tesseract"
"7925","1857",160,"tesseract"
"7926","(10/8)",160,"tesseract"
"7927","1 859 1 .326",160,"tesseract"
"7928","C0 81C",160,"tesseract"
"7929","(Two Seats)",160,"tesseract"
"7930","Cull “date",160,"tesseract"
"7931","TC.E. Rumbold",160,"tesseract"
"7932","fHon. G. Anson",160,"tesseract"
"7933","A. Colville",160,"tesseract"
"7934","T. Baring",160,"tesseract"
"7935","WM. Praed",160,"tesseract"
"7936","Hon. G. Anson",160,"tesseract"
"7937","C.E. Rumbold",160,"tesseract"
"7938","C.E. Rumbold",160,"tesseract"
"7939","W. Wilshere",160,"tesseract"
"7940","T. Baring",160,"tesseract"
"7941","C.S. Gambier",160,"tesseract"
"7942","W. Wilshere",160,"tesseract"
"7943","T. Baring",160,"tesseract"
"7944","W. Wilshere",160,"tesseract"
"7945","C.E. Rumbold",160,"tesseract"
"7946","T. Baring",160,"tesseract"
"7947","J. Somes",160,"tesseract"
"7948","Lord Atthur Lennox",160,"tesseract"
"7949","C.E. Coope",160,"tesseract"
"7950","C.E. Rumbold",160,"tesseract"
"7951","F.H. Goldsmid",160,"tesseract"
"7952","J. Sandars",160,"tesseract"
"7953","C.E. Humbold",160,"tesseract"
"7954","H.J. Bagshaw",160,"tesseract"
"7955","Sir E.H.K. Laoon, Bt.",160,"tesseract"
"7956","C.E. Rumbold",160,"tesseract"
"7957","W.T. McCullagh",160,"tesseract"
"7958","Sir C. Napier",160,"tesseract"
"7959","W.T. McCullagh",160,"tesseract"
"7960","E.W. Watkin",160,"tesseract"
"7961","Sir E.H.K. Laoon, 8!.",160,"tesseract"
"7962","Hon. C.S. Vereker",160,"tesseract"
"7963","J. Mellor",160,"tesseract"
"7964","A.W. Young",160,"tesseract"
"7965","Sir E.H.K. Laoon, Bt.",160,"tesseract"
"7966","Sir H.J. Strachey, Bt.",160,"tesseract"
"7967","E.W. Watkin",160,"tesseract"
"7968","A.W. Young",160,"tesseract"
"7969","137",160,"tesseract"
"7970","Party",160,"tesseract"
"7971","oar-r- Ol- nor-r- I'I'OO Ol'l'",160,"tesseract"
"7972","OOF‘I‘ I'I'I’O I’T'O I'I'OO",160,"tesseract"
"7973","l""!-",160,"tesseract"
"7974","I'I'OO",160,"tesseract"
"7975","Votes",160,"tesseract"
"7976","837",160,"tesseract"
"7977","828",160,"tesseract"
"7978","750",160,"tesseract"
"7979","772",160,"tesseract"
"7980","768",160,"tesseract"
"7981","675",160,"tesseract"
"7982","790",160,"tesseract"
"7983","779",160,"tesseract"
"7984","699",160,"tesseract"
"7985","685",160,"tesseract"
"7986","735",160,"tesseract"
"7987","702",160,"tesseract"
"7988","945",160,"tesseract"
"7989","943",160,"tesseract"
"7990","501",160,"tesseract"
"7991","494",160,"tesseract"
"7992","834",160,"tesseract"
"7993","813",160,"tesseract"
"7994","729",160,"tesseract"
"7995","698",160,"tesseract"
"7996","416",160,"tesseract"
"7997","384",160,"tesseract"
"7998","611",160,"tesseract"
"7999","547",160,"tesseract"
"8000","521",160,"tesseract"
"8001","486",160,"tesseract"
"8002","609",160,"tesseract"
"8003","590",160,"tesseract"
"8004","521",160,"tesseract"
"8005","451",160,"tesseract"
"8006","Unopp.",160,"tesseract"
"8007","Unopp.",160,"tesseract"
"8008","699",160,"tesseract"
"8009","659",160,"tesseract"
"8010","568",160,"tesseract"
"8011","5 36",160,"tesseract"
"8012","Ebcﬂon",161,"tesseract"
"8013","1865",161,"tesseract"
"8014","Petitions:—",161,"tesseract"
"8015","1837:",161,"tesseract"
"8016","1847:",161,"tesseract"
"8017","1857:",161,"tesseract"
"8018","1859:",161,"tesseract"
"8019","1865:",161,"tesseract"
"8020","Note :—",161,"tesseract"
"8021","1838:",161,"tesseract"
"8022","GREAT YARMOUTH [78] (ContJ",161,"tesseract"
"8023","(Two Seats)",161,"tesseract"
"8024","Electors Candidate Party Votes",161,"tesseract"
"8025","1,645 Sir E.H.K. Leeon, Bt. C 828",161,"tesseract"
"8026","J. Goodson C 784",161,"tesseract"
"8027","A. Brogden L 634",161,"tesseract"
"8028","P. Vendetbyl L 589",161,"tesseract"
"8029","Royal Commission oppointod which found proof of extensive bribery and as a result",161,"tesseract"
"8030","the borough lost its right to return o Member of Parliament end was Incorporated",161,"tesseract"
"8031","into the county constituencies of Norfolk, Northern, and Suffolk, Eastern, from tho",161,"tesseract"
"8032","Dissolution.",161,"tesseract"
"8033","Dismissed",161,"tesseract"
"8034","Void election",161,"tesseract"
"8035","Void election",161,"tesseract"
"8036","Dismissed",161,"tesseract"
"8037","Dismissed",161,"tesseract"
"8038","During the hearing of the 1337 election petition, a compromise was reoched between",161,"tesseract"
"8039","the Liberal end Conservative parties. It was agreed that ot the end of the Porliornon~",161,"tesseract"
"8040","torv session Wlishore should resign and allow Boring to be elected without opposition.",161,"tesseract"
"8041","Although Wiishero did keep to the agreement and resigned, his supporters nominated",161,"tesseract"
"8042","him without his consent (he wos ebrood at the time) and he wes re-electod.",161,"tesseract"
"8043","138",161,"tesseract"
"8044","C0 81C",161,"tesseract"
"8045","Election",162,"tesseract"
"8046","1832",162,"tesseract"
"8047","1835",162,"tesseract"
"8048","1837",162,"tesseract"
"8049","1841",162,"tesseract"
"8050","1847",162,"tesseract"
"8051","1852",162,"tesseract"
"8052","1857",162,"tesseract"
"8053","[Resignation of Mangles on appointment on Member of the Council of India]",162,"tesseract"
"8054","1858",162,"tesseract"
"8055","(22/10)",162,"tesseract"
"8056","1859",162,"tesseract"
"8057","1865",162,"tesseract"
"8058","E lecture",162,"tesseract"
"8059","342",162,"tesseract"
"8060","537",162,"tesseract"
"8061","425",162,"tesseract"
"8062","486",162,"tesseract"
"8063","585",162,"tesseract"
"8064","677",162,"tesseract"
"8065","667",162,"tesseract"
"8066","GUILDFORD [79]",162,"tesseract"
"8067","(Two seats until 1868; one seat from 1868)",162,"tesseract"
"8068","00nd an.",162,"tesseract"
"8069","H. Mangles",162,"tesseract"
"8070","16.8. Wall",162,"tesseract"
"8071","tHon. C.F. Norton",162,"tesseract"
"8072","J. Mangles",162,"tesseract"
"8073","03. Wall",162,"tesseract"
"8074","H.A.C. Austen",162,"tesseract"
"8075","63. Wall",162,"tesseract"
"8076","Hon. J.Y. Scarlett",162,"tesseract"
"8077","J. Mangles",162,"tesseract"
"8078","RD. Mangles",162,"tesseract"
"8079","C.B. Well",162,"tesseract"
"8080","Hon. J.Y. Scarlett",162,"tesseract"
"8081","H. Currie",162,"tesseract"
"8082","H. Currie",162,"tesseract"
"8083","RD. Mengles",162,"tesseract"
"8084","T.L. Thurlow",162,"tesseract"
"8085","RD. Mengles",162,"tesseract"
"8086","J. Bell",162,"tesseract"
"8087","T.L. Thurlow",162,"tesseract"
"8088","RD. Mengles",162,"tesseract"
"8089","W. Bovill",162,"tesseract"
"8090","J. Bell",162,"tesseract"
"8091","G.J.H.M.E. Onslow",162,"tesseract"
"8092","W.J. Evelyn",162,"tesseract"
"8093","W. Bovill",162,"tesseract"
"8094","GJ.H.M.E. Onslow",162,"tesseract"
"8095","G.J.H.M.E. Onslow",162,"tesseract"
"8096","W. Bovill",162,"tesseract"
"8097","W.W. Pooock",162,"tesseract"
"8098","[Appointment of Bovill as Solicitor-General]",162,"tesseract"
"8099","1866",162,"tesseract"
"8100","(11/7)",162,"tesseract"
"8101","[Appointment of Bovill as Chief Justice of the Court of Common Pleas]",162,"tesseract"
"8102","1866",162,"tesseract"
"8103","(17/12)",162,"tesseract"
"8104","1868",162,"tesseract"
"8105","667",162,"tesseract"
"8106","667'",162,"tesseract"
"8107","12191",162,"tesseract"
"8108","CO 81C",162,"tesseract"
"8109","W. Bovill",162,"tesseract"
"8110","H.L. Long",162,"tesseract"
"8111","Fl. Garth",162,"tesseract"
"8112","W.W. Pooock",162,"tesseract"
"8113","GJ.H.M.E. Onslow",162,"tesseract"
"8114","Fl. Garth",162,"tesseract"
"8115","139",162,"tesseract"
"8116","Party",162,"tesseract"
"8117","('0 l—O 1'01- l-O Ol- I'Ol' Ol-f' I'D OOI'I‘ 1'00 1'01- I'Ol‘",162,"tesseract"
"8118","Ol-",162,"tesseract"
"8119","Votes",162,"tesseract"
"8120","180",162,"tesseract"
"8121","138",162,"tesseract"
"8122","299",162,"tesseract"
"8123","214",162,"tesseract"
"8124","131",162,"tesseract"
"8125","252",162,"tesseract"
"8126","188",162,"tesseract"
"8127","159",162,"tesseract"
"8128","242",162,"tesseract"
"8129","221",162,"tesseract"
"8130","177",162,"tesseract"
"8131","161",162,"tesseract"
"8132","336",162,"tesseract"
"8133","242",162,"tesseract"
"8134","184",162,"tesseract"
"8135","370",162,"tesseract"
"8136","251",162,"tesseract"
"8137","244",162,"tesseract"
"8138","349",162,"tesseract"
"8139","338",162,"tesseract"
"8140","1 67",162,"tesseract"
"8141","268",162,"tesseract"
"8142","239",162,"tesseract"
"8143","Unopp.",162,"tesseract"
"8144","Unopp.",162,"tesseract"
"8145","333",162,"tesseract"
"8146","318",162,"tesseract"
"8147","228",162,"tesseract"
"8148","316",162,"tesseract"
"8149","11",162,"tesseract"
"8150","339",162,"tesseract"
"8151","301",162,"tesseract"
"8152","536",162,"tesseract"
"8153","515",162,"tesseract"
"8154","E Ioction",163,"tesseract"
"8155","1874",163,"tesseract"
"8156","1 880",163,"tesseract"
"8157","Petixionsz—",163,"tesseract"
"8158","1852:",163,"tesseract"
"8159","1868:",163,"tesseract"
"8160","EMNS",163,"tesseract"
"8161","1 .306",163,"tesseract"
"8162","1 ,406",163,"tesseract"
"8163","Dismissed",163,"tesseract"
"8164","Dismissed",163,"tesseract"
"8165","Go BIG",163,"tesseract"
"8166","GUILDFORD [79] (Cont)",163,"tesseract"
"8167","(Two seat: until 1868; one seat ftom 1868)",163,"tesseract"
"8168","Cam! idau",163,"tesseract"
"8169","DR. Onslow",163,"tesseract"
"8170","G.J.H.M.E. Onslow",163,"tesseract"
"8171","D.",163,"tesseract"
"8172","T.",163,"tesseract"
"8173","R.",163,"tesseract"
"8174","R.",163,"tesseract"
"8175","Onslow",163,"tesseract"
"8176","Kemp",163,"tesseract"
"8177","140",163,"tesseract"
"8178","Patty",163,"tesseract"
"8179","['0",163,"tesseract"
"8180","Von:",163,"tesseract"
"8181","673",163,"tesseract"
"8182","430",163,"tesseract"
"8183","705",163,"tesseract"
"8184","571",163,"tesseract"
"8185","Eloct'nn",164,"tesseract"
"8186","1832",164,"tesseract"
"8187","1835",164,"tesseract"
"8188","1837",164,"tesseract"
"8189","1841",164,"tesseract"
"8190","E (actors",164,"tesseract"
"8191","531",164,"tesseract"
"8192","970",164,"tesseract"
"8193","899",164,"tesseract"
"8194","HALIFAX [80]",164,"tesseract"
"8195","(Two Seats)",164,"tesseract"
"8196","Candi)“",164,"tesseract"
"8197","R. Briggs",164,"tesseract"
"8198","10. Wood",164,"tesseract"
"8199","M. Stocks",164,"tesseract"
"8200","Hon. J.A.s. Wortley",164,"tesseract"
"8201","C. Wood",164,"tesseract"
"8202","Hon. J.A.S. Wortley",164,"tesseract"
"8203","E. Protheroe",164,"tesseract"
"8204","E. Protheroe",164,"tesseract"
"8205","C. Wood",164,"tesseract"
"8206","Hon. J.A.S. Wortley",164,"tesseract"
"8207","E. Protheroe",164,"tesseract"
"8208","C. Wood",164,"tesseract"
"8209","Sir G. Sinclair, Bt.",164,"tesseract"
"8210","(Appointment of Wood as Chancellor of the Exchequer]",164,"tesseract"
"8211","1846",164,"tesseract"
"8212","(9/7)",164,"tesseract"
"8213","1847",164,"tesseract"
"8214","1852",164,"tesseract"
"8215","1 ,022",164,"tesseract"
"8216","1200",164,"tesseract"
"8217","C. Wood",164,"tesseract"
"8218","H. Edwards",164,"tesseract"
"8219","Sir C. Wood, St.",164,"tesseract"
"8220","E. Miell",164,"tesseract"
"8221","E.C. Jones",164,"tesseract"
"8222","Sir C. Wood, Bt.",164,"tesseract"
"8223","F. Crossley",164,"tesseract"
"8224","H. Edwards",164,"tesseract"
"8225","E.C. Jones",164,"tesseract"
"8226","Party",164,"tesseract"
"8227","01'!- I'Ol' Of'f’l'",164,"tesseract"
"8228","01'1""",164,"tesseract"
"8229","OI'I'O",164,"tesseract"
"8230","001'!-",164,"tesseract"
"8231","[Appointment of Wood as President of the Board of Control for the Affairs of lndia)",164,"tesseract"
"8232","1853",164,"tesseract"
"8233","(5/1)",164,"tesseract"
"8234","1,218",164,"tesseract"
"8235","Sir C. Wood, St.",164,"tesseract"
"8236","H. Edwards",164,"tesseract"
"8237","[Appointment of Wood as First Lord of the Admiralty]",164,"tesseract"
"8238","1855",164,"tesseract"
"8239","(3/3)",164,"tesseract"
"8240","1857",164,"tesseract"
"8241","1859",164,"tesseract"
"8242","1,488",164,"tesseract"
"8243","1,521",164,"tesseract"
"8244","Sir C. Wood, 8!.",164,"tesseract"
"8245","F. Crossley",164,"tesseract"
"8246","Sir C. Wood, St.",164,"tesseract"
"8247","H. Edwards",164,"tesseract"
"8248","J. Stansfeld",164,"tesseract"
"8249","Sir C.Wood, 8t.",164,"tesseract"
"8250","[Appointment of Wood as Secretary of State for lndial",164,"tesseract"
"8251","1859",164,"tesseract"
"8252","(28/8)",164,"tesseract"
"8253","C0 glc",164,"tesseract"
"8254","Sir C. Wood, St.",164,"tesseract"
"8255","141",164,"tesseract"
"8256","L",164,"tesseract"
"8257","C",164,"tesseract"
"8258","Of'l""",164,"tesseract"
"8259","('- 1-",164,"tesseract"
"8260","Votes",164,"tesseract"
"8261","242",164,"tesseract"
"8262","235",164,"tesseract"
"8263","186",164,"tesseract"
"8264","1 74",164,"tesseract"
"8265","336",164,"tesseract"
"8266","308",164,"tesseract"
"8267","307",164,"tesseract"
"8268","496",164,"tesseract"
"8269","487",164,"tesseract"
"8270","383",164,"tesseract"
"8271","320",164,"tesseract"
"8272","Unopp.",164,"tesseract"
"8273","51 1",164,"tesseract"
"8274","507",164,"tesseract"
"8275","349",164,"tesseract"
"8276","280",164,"tesseract"
"8277","596",164,"tesseract"
"8278","573",164,"tesseract"
"8279","521",164,"tesseract"
"8280","37",164,"tesseract"
"8281","592",164,"tesseract"
"8282","526",164,"tesseract"
"8283","Unopp.",164,"tesseract"
"8284","830",164,"tesseract"
"8285","714",164,"tesseract"
"8286","651",164,"tesseract"
"8287","Unopp.",164,"tesseract"
"8288","Unopp.",164,"tesseract"
"8289","Unopp.",164,"tesseract"
"8290","HALIFAX [80] (Cont.)",165,"tesseract"
"8291","(Two Seats)",165,"tesseract"
"8292","Election Electors Cand ‘date",165,"tesseract"
"8293","[Appointment of Stanﬁeld as a Civil Lord of the Admiralty]",165,"tesseract"
"8294","1863 J. Stanﬁeld",165,"tesseract"
"8295","(28/4)",165,"tesseract"
"8296","1865 1,771 E. Akroyd",165,"tesseract"
"8297","J. Stanﬁeld",165,"tesseract"
"8298","1868 9,3281 J. Stanﬁeld",165,"tesseract"
"8299","E. Akroyd",165,"tesseract"
"8300","E .0. Greening",165,"tesseract"
"8301","[Appointment of Stanﬁeld as a Lord Commissioner of the Treasury]",165,"tesseract"
"8302","1868 J. Stanﬁeld",165,"tesseract"
"8303","(21 I12)",165,"tesseract"
"8304","[Appointment of Stanﬁeld as President of the Poor Law Board]",165,"tesseract"
"8305","1871 J. Stanﬁeld",165,"tesseract"
"8306","(13/3)",165,"tesseract"
"8307","1874 11 ,282 J. Crosslay",165,"tesseract"
"8308","J. Stanﬁeld",165,"tesseract"
"8309","H .C. McCrea",165,"tesseract"
"8310","[Resignation of Crosslayl",165,"tesseract"
"8311","1877 11,737 J.D. Hutchinson",165,"tesseract"
"8312","(21/2) FLW. Gamble",165,"tesseract"
"8313","1880 11,728 J. Stanﬁeld",165,"tesseract"
"8314","J.D. Hutchinson",165,"tesseract"
"8315","W. Barber",165,"tesseract"
"8316","[Resignation of Hutchinson]",165,"tesseract"
"8317","1882 T. Shaw",165,"tesseract"
"8318","(21/8)",165,"tesseract"
"8319","Petition :—",165,"tesseract"
"8320","1835: Withdrawn",165,"tesseract"
"8321","142",165,"tesseract"
"8322","Party",165,"tesseract"
"8323","Ol'l'",165,"tesseract"
"8324","0|-",165,"tesseract"
"8325","0""]-",165,"tesseract"
"8326","Votes",165,"tesseract"
"8327","Unopp.",165,"tesseract"
"8328","Unopp.",165,"tesseract"
"8329","Unopp.",165,"tesseract"
"8330","5,278",165,"tesseract"
"8331","5,141",165,"tesseract"
"8332","2,802",165,"tesseract"
"8333","Unopp.",165,"tesseract"
"8334","Unopp.",165,"tesseract"
"8335","5,563",165,"tesseract"
"8336","5,473",165,"tesseract"
"8337","3,927",165,"tesseract"
"8338","5 ,750",165,"tesseract"
"8339","3,624",165,"tesseract"
"8340","6,392",165,"tesseract"
"8341","6,364",165,"tesseract"
