"","text","page","method"
"3080","(16/61                                    R . Hall                C       2 ,263",186,"adobe"
"3081","Petitions   :-",186,"adobe"
"3082","       1832:     Oismlned     (Bulwer   onlvl",186,"adobe"
"3083","       1847 :    Election    of SN ly de cl ered void",186,"adobe"
"3084","       1865 :    Withdrewn",186,"adobe"
"3085","                                                         188",186,"adobe"
"3086","",186,"adobe"
"3087","                                        LISKEARD (106)",187,"adobe"
"3088","Election         Electors            Candida•                          Party   Vot•",187,"adobe"
"3089","1832             218                 C. Buller                         L       Unopp.",187,"adobe"
"3090","1835             216                 C. Buller                         L       114",187,"adobe"
"3091","                                     S.T. Kakawich                     C        64",187,"adobe"
"3092","1837             248                 C. Buller                         L       113",187,"adobe"
"3093","                                     S.T. Kekewich                     C        95",187,"adobe"
"3094","1841             296                 C. Buller                         L       Unopp.",187,"adobe"
"3095","(Appointed Judge-Adwcate Genlf'al)",187,"adobe"
"3096","18,46                                C. Buller                         L       Unopp .",187,"adobe"
"3097","11sm",187,"adobe"
"3098","1847             349                 C.Buller                          L       170",187,"adobe"
"3099","                                     W .C. Curteis                     C       117",187,"adobe"
"3100","(Appointed President of the Poor Law Board)",187,"adobe"
